15.0,12.0,7.0,4.0,6.0,4.0,2.0,0.0,5.0,5.0,2.0,4.0,1.0,2.0,4.0,7.0,4.0,1.0,2.0,5.0,7.0,7.0,3.0,630.0,1108.6523896340714
24.0,21.0,3.0,3.0,13.0,5.0,4.0,12.0,5.0,11.0,5.0,3.0,11.0,14.0,14.0,7.0,6.0,1.0,9.0,10.0,10.0,4.0,2.0,1878.2095708262239,670.1400346527928
24.0,21.0,11.0,9.0,7.0,9.0,0.0,5.0,3.0,8.0,0.0,5.0,8.0,8.0,1.0,5.0,8.0,-1.0,6.0,4.0,7.0,0.0,5.0,1875.4075207138758,625.0
15.0,12.0,2.0,-1.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,4.0,1.0,0.0,1612.6206025366173,625.0
24.0,21.0,9.0,13.0,5.0,11.0,13.0,12.0,0.0,4.0,18.0,6.0,7.0,19.0,10.0,2.0,10.0,2.0,8.0,-1.0,3.0,4.0,1.0,1816.2510637367511,1875.0
24.0,21.0,12.0,2.0,8.0,9.0,10.0,9.0,12.0,13.0,13.0,7.0,6.0,3.0,15.0,8.0,0.0,11.0,1.0,4.0,7.0,5.0,18.0,1526.9278102851176,1823.0665621665369
24.0,20.0,2.0,0.0,5.0,4.0,10.0,8.0,9.0,16.0,1.0,12.0,6.0,3.0,7.0,12.0,14.0,12.0,3.0,11.0,10.0,13.0,5.0,1089.3476345298968,1875.0
23.0,21.0,10.0,4.0,9.0,11.0,12.0,4.0,10.0,6.0,14.0,7.0,13.0,0.0,15.0,12.0,0.0,5.0,3.0,2.0,8.0,2.0,16.0,1604.3798041063537,1875.0
24.0,20.0,1.0,10.0,7.0,8.0,6.0,-1.0,2.0,15.0,5.0,2.0,13.0,10.0,9.0,10.0,4.0,5.0,9.0,3.0,0.0,14.0,12.0,1339.740224654565,1858.6088449308436
15.0,20.0,2.0,2.0,0.0,6.0,6.0,5.0,12.0,8.0,3.0,6.0,7.0,2.0,2.0,4.0,2.0,6.0,6.0,0.0,5.0,0.0,4.0,1814.4225656030408,639.3141362248681
15.0,17.0,4.0,7.0,2.0,9.0,5.0,-1.0,11.0,3.0,4.0,5.0,5.0,5.0,2.0,15.0,2.0,7.0,0.0,20.0,2.0,0.0,8.0,1023.1052450200459,1875.0
23.0,21.0,2.0,12.0,7.0,5.0,6.0,0.0,3.0,12.0,6.0,1.0,11.0,12.0,7.0,9.0,3.0,8.0,10.0,6.0,1.0,12.0,13.0,1489.9733044574684,1857.9713554617133
15.0,12.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,2.0,3.0,1.0,2.0,5.0,1026.3764078333454,625.0
24.0,21.0,11.0,5.0,9.0,6.0,12.0,2.0,8.0,13.0,0.0,13.0,10.0,7.0,4.0,12.0,2.0,4.0,8.0,6.0,4.0,12.0,14.0,1667.5853703252171,1774.0511971340002
24.0,20.0,8.0,4.0,3.0,13.0,12.0,7.0,12.0,5.0,11.0,12.0,3.0,5.0,10.0,7.0,1.0,4.0,6.0,0.0,14.0,9.0,10.0,1727.1263105643363,1733.7745311650622
