0.01793498918414116,5372.94091796875,1191402.4577163593
0.018362311646342278,5099.388671875,1201117.3813710941
0.017881672829389572,5288.5283203125,1242415.5370694478
0.017639655619859695,5550.4033203125,1255101.998759603
0.01741006225347519,5580.298828125,1265974.178008265
0.01814947836101055,5119.5068359375,1274750.7602987601
0.017715012654662132,5479.43798828125,1279613.8880142588
0.017690058797597885,5491.4111328125,1289796.8906393128
0.01774408109486103,5452.92333984375,1290364.8383858837
0.016987677663564682,5641.6103515625,1297413.1683941206
0.017167557030916214,5597.134765625,1303768.0948968101
0.017815561965107918,5394.9716796875,1305770.926344979
0.017177216708660126,5564.900390625,1316012.7774072485
0.01677059195935726,5723.416015625,1329479.2569106077
0.017405075952410698,5471.16552734375,1333364.5934030472
0.014876884408295155,6538.26171875,1336340.4515995441
0.016844557598233223,5595.39306640625,1338516.3087090529
0.016072843223810196,6035.7900390625,1341859.8159521031
0.017678985372185707,5448.2294921875,1343260.591161034
0.017359767109155655,5506.10595703125,1343303.7462431802
0.017089180648326874,5566.974609375,1349804.8743933917
0.019892653450369835,4909.14892578125,1350526.5081268454
0.01991530880331993,4892.021484375,1354916.1532409657
0.016772015020251274,5683.9189453125,1355412.572283689
0.014860830269753933,6640.8583984375,1364889.5298100894
0.017878051847219467,5346.9501953125,1367437.9310876944
0.019208060577511787,4842.63232421875,1367708.8640860938
0.015946226194500923,6035.9775390625,1371836.7355539007
0.016476081684231758,5847.537109375,1392080.7640309588
0.014984325505793095,6305.39306640625,1395144.4777737192
0.01647886633872986,5820.6015625,1402971.490607721
0.015603911131620407,6195.3779296875,1405725.3266632566
0.01609627716243267,5753.029296875,1407003.0576131702
0.014899933710694313,6515.3662109375,1409871.4398891055
0.014935660175979137,6466.556640625,1418293.6187324454
0.019013360142707825,4714.544921875,1426218.0311642229
0.014737186022102833,6401.61083984375,1429812.34918836
0.016521597281098366,5681.298828125,1441306.2981323944
0.01875057816505432,4815.02978515625,1441622.4029210098
0.01751055382192135,5458.12939453125,1446178.3448081892
0.014527466148138046,7475.1845703125,1451705.86410558
0.016977792605757713,5595.1171875,1452767.0515417608
0.018636349588632584,4889.12353515625,1455751.2093681116
0.015572605654597282,6146.46630859375,1459159.2117448675
0.017205722630023956,5537.3095703125,1459910.6820291958
0.014631069265305996,6402.2744140625,1461671.719707732
0.017279038205742836,5309.296875,1463607.228364435
0.01717892847955227,5539.4716796875,1464896.5355780849
0.016469057649374008,5750.458984375,1468928.9243613053
0.017724495381116867,5188.4130859375,1471168.6588661196
0.014767584390938282,6350.47119140625,1494965.7172344562
0.01853472739458084,5053.818359375,1497035.1253444587
0.014759486541152,6376.86376953125,1514178.3292800244
0.015813171863555908,6011.7978515625,1519050.9682623318
0.017083073034882545,5580.87890625,1521724.4795688465
0.018656183034181595,4814.6455078125,1523870.297547582
0.01497615035623312,6306.4951171875,1534476.2682286925
0.01662912406027317,5447.97119140625,1537596.1801471286
0.015091531910002232,6292.23583984375,1540484.4426558414
0.014213098213076591,7573.169921875,1541411.3022727473
0.017833195626735687,5053.57763671875,1542852.777389409
0.01553674228489399,6145.26171875,1549924.024056721
0.014571919105947018,6395.56884765625,1558083.3855423075
0.017485368996858597,5286.6279296875,1558699.840346422
0.018359996378421783,4858.50341796875,1560538.0754737747
0.014627549797296524,6376.8583984375,1578181.7152567352
0.014478453435003757,6745.318359375,1611562.9815384494
0.015163210220634937,6287.5380859375,1617338.0435276926
0.014167776331305504,7778.1142578125,1618101.9993545641
0.016506994143128395,5485.3330078125,1620353.8454365414
