15.0,12.0,8.0,4.0,0.0,20.0,11.0,19.0,14.0,4.0,8.0,16.0,11.0,17.0,6.0,6.0,8.0,13.0,4.0,19.0,11.0,5.0,6.0,1590.7748,748.05286
15.0,13.0,20.0,18.0,20.0,2.0,12.0,4.0,10.0,19.0,5.0,14.0,11.0,15.0,10.0,11.0,10.0,15.0,12.0,11.0,11.0,2.0,5.0,653.32336,842.09564
15.0,14.0,3.0,12.0,1.0,7.0,6.0,2.0,18.0,11.0,6.0,1.0,15.0,6.0,17.0,20.0,12.0,15.0,15.0,20.0,3.0,11.0,17.0,915.5077,772.0594
16.0,14.0,20.0,9.0,7.0,0.0,14.0,2.0,0.0,2.0,17.0,20.0,15.0,17.0,15.0,15.0,12.0,6.0,12.0,14.0,0.0,12.0,3.0,1199.4195245294586,724.0068971773987
15.0,13.0,5.0,4.0,-1.0,4.0,14.0,9.0,5.0,13.0,10.0,1.0,7.0,18.0,1.0,4.0,7.0,14.0,8.0,6.0,9.0,5.0,0.0,735.0664646417039,786.1733354650443
16.0,12.0,7.0,1.0,2.0,20.0,9.0,10.0,14.0,1.0,7.0,14.0,7.0,17.0,8.0,9.0,6.0,14.0,7.0,20.0,16.0,3.0,4.0,1609.8334793699353,786.4304195746013
16.0,14.0,12.0,18.0,13.0,19.0,3.0,20.0,9.0,10.0,18.0,20.0,13.0,19.0,8.0,9.0,3.0,11.0,6.0,10.0,10.0,7.0,12.0,735.17706,688.6483
17.0,12.0,6.0,1.0,3.0,7.0,9.0,1.0,20.0,11.0,15.0,4.0,20.0,16.0,19.0,5.0,3.0,11.0,9.0,17.0,7.0,6.0,4.0,1358.1084390874385,703.3220871917524
17.0,13.0,19.0,5.0,6.0,5.0,5.0,-1.0,-1.0,11.0,4.0,17.0,10.0,7.0,4.0,6.0,2.0,6.0,11.0,-1.0,3.0,10.0,19.0,1451.977310478404,868.632128347182
16.0,16.0,13.0,2.0,9.0,13.0,3.0,9.0,16.0,4.0,11.0,-1.0,6.0,10.0,13.0,2.0,11.0,13.0,11.0,7.0,13.0,10.0,17.0,1806.2868086289845,625.0
18.0,13.0,-1.0,1.0,4.0,5.0,6.0,6.0,17.0,14.0,12.0,12.0,17.0,20.0,20.0,3.0,4.0,14.0,7.0,18.0,6.0,7.0,-1.0,1202.5831169185724,625.0
18.0,13.0,0.0,8.0,8.0,-1.0,3.0,0.0,7.0,12.0,16.0,3.0,5.0,-1.0,11.0,7.0,10.0,14.0,-1.0,6.0,4.0,14.0,-1.0,1694.5844564307836,646.0042281615093
15.0,15.0,13.0,18.0,16.0,2.0,2.0,19.0,10.0,17.0,7.0,8.0,0.0,18.0,4.0,12.0,7.0,2.0,17.0,6.0,17.0,13.0,18.0,1437.3239,814.3496
16.0,16.0,17.0,12.0,10.0,4.0,6.0,17.0,14.0,8.0,0.0,20.0,8.0,8.0,19.0,10.0,7.0,11.0,0.0,12.0,-1.0,9.0,1.0,1763.9662,635.7462
15.0,14.0,10.0,13.0,15.0,13.0,7.0,17.0,14.0,16.0,19.0,9.0,13.0,4.0,1.0,-1.0,5.0,16.0,11.0,17.0,10.0,2.0,-1.0,987.8546177781842,862.2347951771548
16.0,16.0,2.0,5.0,11.0,16.0,7.0,7.0,8.0,6.0,15.0,0.0,9.0,1.0,-1.0,19.0,19.0,11.0,6.0,8.0,17.0,-1.0,20.0,1169.7688,722.6532
16.0,17.0,11.0,-1.0,12.0,9.0,1.0,1.0,9.0,6.0,3.0,-1.0,0.0,7.0,12.0,3.0,15.0,12.0,20.0,15.0,15.0,11.0,16.0,1425.0612085141638,695.4565153317512
16.0,16.0,4.0,12.0,9.0,12.0,12.0,0.0,5.0,17.0,0.0,10.0,14.0,-1.0,2.0,2.0,14.0,10.0,16.0,-1.0,4.0,16.0,9.0,1066.8969623666248,1064.903066393814
16.0,12.0,3.0,5.0,1.0,3.0,12.0,16.0,2.0,0.0,10.0,9.0,-1.0,20.0,9.0,17.0,8.0,12.0,14.0,7.0,17.0,17.0,11.0,1486.175,939.0108
16.0,14.0,17.0,13.0,9.0,11.0,7.0,3.0,-1.0,3.0,4.0,16.0,6.0,14.0,14.0,9.0,20.0,19.0,1.0,16.0,14.0,12.0,0.0,1192.3647,815.3031
15.0,14.0,17.0,2.0,13.0,1.0,19.0,12.0,9.0,6.0,9.0,4.0,15.0,13.0,18.0,2.0,12.0,17.0,14.0,1.0,15.0,17.0,0.0,1097.5874,991.2709
15.0,13.0,19.0,2.0,7.0,3.0,6.0,19.0,11.0,10.0,6.0,1.0,16.0,6.0,7.0,2.0,6.0,16.0,13.0,-1.0,5.0,19.0,7.0,1513.3722,1201.7892
15.0,16.0,9.0,18.0,4.0,6.0,1.0,18.0,20.0,7.0,0.0,9.0,7.0,15.0,9.0,11.0,2.0,15.0,13.0,11.0,3.0,7.0,15.0,1722.2546571901444,901.5559951932166
17.0,13.0,0.0,2.0,13.0,13.0,18.0,8.0,7.0,5.0,17.0,18.0,18.0,5.0,-1.0,8.0,2.0,0.0,15.0,0.0,17.0,14.0,9.0,1539.9866287824125,1092.5938513762621
15.0,18.0,7.0,14.0,11.0,-1.0,9.0,9.0,4.0,7.0,4.0,4.0,17.0,13.0,4.0,4.0,16.0,11.0,4.0,-1.0,15.0,12.0,14.0,1077.7258606914652,836.5183556088896
15.0,13.0,9.0,17.0,2.0,8.0,10.0,9.0,12.0,13.0,0.0,15.0,4.0,12.0,12.0,15.0,3.0,0.0,1.0,12.0,19.0,2.0,19.0,1833.5532,1081.2943
18.0,16.0,13.0,1.0,0.0,17.0,0.0,4.0,3.0,16.0,13.0,9.0,-1.0,0.0,4.0,13.0,7.0,5.0,3.0,10.0,0.0,6.0,1.0,1074.3804272319933,750.5340472113288
16.0,19.0,12.0,7.0,12.0,-1.0,9.0,12.0,8.0,-1.0,6.0,20.0,15.0,-1.0,1.0,15.0,9.0,5.0,10.0,12.0,1.0,5.0,4.0,1077.3877675705062,625.0
16.0,19.0,14.0,1.0,12.0,4.0,20.0,14.0,4.0,6.0,6.0,14.0,6.0,12.0,10.0,20.0,4.0,-1.0,7.0,4.0,6.0,-1.0,20.0,1331.956,1001.39496
16.0,16.0,9.0,1.0,9.0,19.0,13.0,1.0,8.0,12.0,9.0,5.0,19.0,7.0,10.0,18.0,12.0,12.0,18.0,7.0,9.0,17.0,0.0,1149.8088232718214,1004.4411413057998
15.0,13.0,8.0,9.0,17.0,14.0,11.0,0.0,10.0,17.0,0.0,10.0,4.0,4.0,-1.0,4.0,12.0,10.0,14.0,-1.0,4.0,11.0,2.0,833.3682102739339,1405.0587636432124
16.0,13.0,4.0,6.0,-1.0,3.0,19.0,7.0,12.0,10.0,11.0,2.0,7.0,15.0,0.0,5.0,2.0,17.0,6.0,7.0,19.0,1.0,2.0,888.4261,1030.086
16.0,15.0,0.0,15.0,19.0,-1.0,9.0,18.0,7.0,16.0,15.0,10.0,5.0,19.0,6.0,15.0,19.0,5.0,14.0,19.0,12.0,8.0,2.0,1284.1854,948.4709
15.0,18.0,0.0,1.0,9.0,5.0,10.0,5.0,9.0,10.0,11.0,8.0,10.0,12.0,11.0,13.0,1.0,3.0,10.0,11.0,-1.0,11.0,8.0,1324.8439806458068,955.0505219466838
15.0,13.0,9.0,8.0,7.0,8.0,17.0,17.0,-1.0,5.0,5.0,18.0,0.0,3.0,14.0,16.0,20.0,3.0,18.0,12.0,15.0,8.0,2.0,1434.1433,1086.2839
15.0,15.0,16.0,2.0,8.0,0.0,13.0,12.0,13.0,10.0,5.0,5.0,17.0,7.0,6.0,0.0,13.0,16.0,12.0,-1.0,8.0,16.0,6.0,1452.649466599125,1277.6415180957417
15.0,19.0,9.0,6.0,16.0,6.0,12.0,19.0,11.0,4.0,20.0,12.0,1.0,14.0,17.0,2.0,2.0,13.0,8.0,14.0,12.0,19.0,13.0,1273.9174,639.73694
15.0,20.0,13.0,13.0,16.0,16.0,14.0,1.0,5.0,11.0,14.0,14.0,12.0,11.0,16.0,1.0,4.0,3.0,10.0,20.0,13.0,14.0,-1.0,1353.208969096295,765.4646744230563
16.0,15.0,5.0,7.0,16.0,12.0,1.0,20.0,13.0,10.0,3.0,7.0,1.0,2.0,0.0,13.0,16.0,2.0,8.0,20.0,5.0,12.0,10.0,698.901400808278,1173.9621979879162
16.0,14.0,14.0,-1.0,6.0,11.0,8.0,14.0,18.0,5.0,16.0,-1.0,6.0,3.0,12.0,3.0,16.0,4.0,12.0,8.0,12.0,0.0,9.0,820.8809884643501,1225.8746501183919
15.0,19.0,6.0,6.0,11.0,6.0,11.0,20.0,9.0,7.0,20.0,11.0,0.0,11.0,19.0,8.0,6.0,12.0,7.0,13.0,13.0,18.0,11.0,1290.5084438113122,955.7693995558272
18.0,15.0,12.0,4.0,5.0,13.0,9.0,12.0,1.0,6.0,13.0,10.0,7.0,9.0,-1.0,-1.0,8.0,18.0,17.0,14.0,8.0,14.0,-1.0,1399.5351594548267,972.0992675185726
15.0,15.0,8.0,6.0,17.0,-1.0,3.0,1.0,19.0,12.0,8.0,17.0,12.0,18.0,4.0,7.0,6.0,-1.0,11.0,16.0,12.0,5.0,20.0,1367.0227,1095.0797
20.0,15.0,-1.0,17.0,0.0,11.0,12.0,6.0,13.0,11.0,5.0,14.0,16.0,17.0,9.0,9.0,15.0,2.0,13.0,4.0,5.0,4.0,18.0,1890.0,650.2475942072074
15.0,15.0,19.0,4.0,9.0,7.0,12.0,13.0,10.0,10.0,9.0,10.0,16.0,6.0,5.0,6.0,0.0,16.0,15.0,3.0,4.0,19.0,7.0,1571.288072825766,1181.5883439719519
20.0,17.0,1.0,7.0,-1.0,5.0,10.0,-1.0,10.0,2.0,2.0,2.0,7.0,1.0,15.0,5.0,-1.0,10.0,1.0,10.0,5.0,5.0,6.0,1885.7393,1025.5513
15.0,18.0,13.0,2.0,11.0,0.0,1.0,3.0,1.0,1.0,12.0,8.0,1.0,7.0,13.0,7.0,8.0,5.0,15.0,12.0,12.0,1.0,-1.0,669.789,1070.9822
15.0,20.0,12.0,15.0,14.0,0.0,8.0,10.0,-1.0,7.0,8.0,3.0,17.0,16.0,10.0,1.0,17.0,11.0,4.0,-1.0,15.0,13.0,11.0,917.96625,680.00037
17.0,15.0,3.0,12.0,6.0,-1.0,0.0,8.0,19.0,19.0,19.0,9.0,11.0,11.0,17.0,6.0,-1.0,16.0,16.0,7.0,2.0,16.0,5.0,1574.4082,1114.0872
18.0,19.0,3.0,11.0,2.0,16.0,-1.0,12.0,20.0,3.0,13.0,16.0,13.0,9.0,16.0,1.0,15.0,20.0,11.0,8.0,13.0,1.0,6.0,1518.445,698.2135
15.0,19.0,3.0,8.0,1.0,8.0,7.0,15.0,-1.0,17.0,7.0,20.0,7.0,-1.0,20.0,3.0,18.0,15.0,7.0,4.0,20.0,7.0,17.0,849.906127762254,1254.4573509901802
15.0,18.0,2.0,10.0,9.0,19.0,14.0,20.0,0.0,0.0,20.0,10.0,0.0,6.0,10.0,6.0,10.0,4.0,-1.0,11.0,13.0,6.0,20.0,978.6588058498478,1111.7281908407801
15.0,20.0,7.0,18.0,3.0,7.0,6.0,18.0,18.0,3.0,-1.0,10.0,0.0,8.0,7.0,9.0,0.0,14.0,16.0,0.0,4.0,1.0,16.0,1735.7835542327134,893.7412750317516
17.0,19.0,19.0,13.0,10.0,19.0,5.0,11.0,5.0,4.0,12.0,16.0,6.0,19.0,18.0,14.0,14.0,1.0,11.0,-1.0,8.0,-1.0,7.0,1643.216,738.76
17.0,19.0,9.0,12.0,15.0,17.0,14.0,11.0,3.0,14.0,10.0,13.0,11.0,4.0,18.0,6.0,10.0,8.0,15.0,18.0,16.0,10.0,4.0,1516.3071569832232,741.4274321287561
18.0,16.0,3.0,6.0,0.0,0.0,8.0,18.0,2.0,16.0,8.0,16.0,3.0,4.0,20.0,10.0,17.0,14.0,7.0,15.0,20.0,5.0,14.0,1156.30497016542,899.9971578335162
15.0,18.0,12.0,2.0,9.0,0.0,0.0,13.0,1.0,3.0,13.0,7.0,0.0,8.0,8.0,5.0,6.0,9.0,12.0,9.0,10.0,0.0,-1.0,758.9303391561048,1062.2257379179143
16.0,17.0,11.0,0.0,14.0,3.0,20.0,15.0,-1.0,6.0,5.0,8.0,4.0,14.0,20.0,15.0,3.0,1.0,7.0,6.0,2.0,0.0,16.0,1254.5990681676196,970.4008535965233
16.0,15.0,9.0,-1.0,13.0,16.0,9.0,1.0,-1.0,12.0,5.0,12.0,5.0,4.0,12.0,9.0,4.0,1.0,4.0,10.0,7.0,10.0,10.0,1491.302477125661,1828.7917501686666
18.0,15.0,17.0,-1.0,7.0,-1.0,1.0,11.0,16.0,15.0,0.0,0.0,8.0,2.0,9.0,17.0,7.0,4.0,5.0,14.0,6.0,10.0,5.0,1289.4740404671484,985.4751031619121
16.0,19.0,11.0,-1.0,3.0,7.0,16.0,18.0,9.0,13.0,5.0,13.0,6.0,17.0,6.0,6.0,14.0,18.0,6.0,8.0,8.0,11.0,16.0,1045.6243595599165,1023.115924938281
15.0,16.0,12.0,3.0,11.0,4.0,1.0,5.0,5.0,4.0,11.0,8.0,4.0,6.0,15.0,7.0,5.0,5.0,12.0,10.0,9.0,0.0,-1.0,694.8495843646591,1270.5921046651927
16.0,13.0,6.0,17.0,7.0,10.0,3.0,9.0,6.0,9.0,19.0,-1.0,18.0,8.0,6.0,14.0,1.0,8.0,3.0,14.0,10.0,17.0,18.0,804.6824735572623,1619.0834141086164
15.0,15.0,6.0,9.0,9.0,19.0,20.0,10.0,16.0,13.0,11.0,1.0,7.0,19.0,10.0,1.0,7.0,10.0,19.0,20.0,1.0,10.0,5.0,762.5224,1558.2323
15.0,17.0,16.0,5.0,8.0,-1.0,5.0,-1.0,1.0,1.0,6.0,5.0,1.0,6.0,8.0,7.0,15.0,3.0,20.0,11.0,13.0,1.0,-1.0,646.0064517171279,1301.7795691442518
16.0,19.0,2.0,12.0,17.0,7.0,10.0,14.0,6.0,5.0,16.0,1.0,2.0,4.0,-1.0,1.0,1.0,15.0,18.0,16.0,9.0,4.0,13.0,1330.7606242492443,874.39815671068
15.0,16.0,5.0,18.0,9.0,16.0,19.0,17.0,-1.0,0.0,20.0,14.0,1.0,7.0,7.0,7.0,14.0,7.0,-1.0,12.0,14.0,8.0,17.0,1095.36,1299.6705
15.0,13.0,19.0,12.0,7.0,7.0,11.0,5.0,12.0,1.0,0.0,2.0,17.0,14.0,15.0,15.0,1.0,1.0,10.0,7.0,0.0,15.0,3.0,1000.6574321902767,1453.107702112599
15.0,16.0,2.0,-1.0,20.0,3.0,8.0,18.0,12.0,11.0,9.0,5.0,19.0,20.0,8.0,17.0,12.0,18.0,3.0,8.0,14.0,15.0,8.0,814.5195512421651,1326.1409839991695
15.0,21.0,12.0,14.0,16.0,16.0,15.0,0.0,6.0,16.0,12.0,15.0,10.0,7.0,17.0,0.0,6.0,5.0,11.0,18.0,17.0,10.0,-1.0,1405.5491,764.05554
15.0,14.0,4.0,4.0,20.0,4.0,7.0,19.0,17.0,3.0,4.0,7.0,18.0,19.0,5.0,10.0,12.0,20.0,6.0,8.0,13.0,15.0,7.0,667.1562,1330.5822
15.0,13.0,14.0,6.0,4.0,2.0,4.0,-1.0,14.0,15.0,16.0,14.0,3.0,13.0,2.0,10.0,10.0,3.0,10.0,7.0,6.0,15.0,17.0,1151.0968421670204,1781.5228884661701
15.0,17.0,12.0,7.0,7.0,18.0,18.0,10.0,11.0,7.0,9.0,-1.0,10.0,3.0,18.0,15.0,1.0,3.0,9.0,3.0,3.0,20.0,20.0,1297.9604,1502.501
15.0,19.0,6.0,6.0,11.0,4.0,8.0,7.0,2.0,19.0,3.0,16.0,5.0,16.0,15.0,4.0,6.0,9.0,0.0,12.0,8.0,8.0,12.0,1692.0996564114487,1053.7419585652056
15.0,13.0,5.0,4.0,12.0,3.0,6.0,9.0,17.0,-1.0,4.0,5.0,16.0,20.0,2.0,6.0,12.0,20.0,8.0,7.0,9.0,15.0,10.0,989.0125997307052,1418.402918243427
16.0,15.0,12.0,1.0,-1.0,-1.0,0.0,6.0,9.0,4.0,-1.0,17.0,16.0,8.0,14.0,5.0,10.0,5.0,4.0,5.0,12.0,15.0,8.0,1528.225787718334,1419.1685851333161
15.0,19.0,19.0,-1.0,17.0,17.0,8.0,10.0,13.0,18.0,5.0,9.0,0.0,12.0,5.0,12.0,3.0,4.0,19.0,18.0,1.0,14.0,8.0,1380.1255,1097.8746
15.0,18.0,9.0,5.0,17.0,4.0,4.0,2.0,3.0,17.0,1.0,3.0,-1.0,13.0,13.0,18.0,12.0,1.0,13.0,6.0,15.0,16.0,13.0,727.2786,1196.5848
16.0,21.0,19.0,20.0,2.0,13.0,15.0,9.0,5.0,8.0,9.0,6.0,20.0,17.0,15.0,7.0,3.0,11.0,17.0,11.0,2.0,14.0,17.0,1626.019,713.0493
18.0,21.0,16.0,16.0,-1.0,8.0,15.0,11.0,5.0,9.0,7.0,5.0,15.0,13.0,15.0,5.0,4.0,13.0,17.0,11.0,4.0,14.0,15.0,1711.179878073464,755.5940352492256
20.0,19.0,0.0,12.0,12.0,12.0,-1.0,3.0,15.0,4.0,-1.0,5.0,14.0,6.0,8.0,-1.0,11.0,-1.0,13.0,7.0,3.0,15.0,18.0,826.13837,869.3881
19.0,21.0,14.0,6.0,-1.0,1.0,-1.0,4.0,2.0,14.0,11.0,11.0,17.0,2.0,7.0,17.0,13.0,13.0,16.0,3.0,14.0,16.0,6.0,1060.0118,672.25476
17.0,15.0,9.0,7.0,16.0,9.0,16.0,7.0,11.0,11.0,2.0,14.0,-1.0,-1.0,16.0,16.0,15.0,8.0,17.0,15.0,17.0,1.0,4.0,1301.35083197552,1770.6302327210042
15.0,17.0,6.0,10.0,0.0,16.0,3.0,8.0,15.0,15.0,1.0,11.0,17.0,0.0,4.0,0.0,6.0,16.0,14.0,4.0,10.0,3.0,3.0,638.33844,1474.8374
15.0,16.0,10.0,0.0,0.0,16.0,-1.0,9.0,12.0,-1.0,13.0,15.0,7.0,6.0,12.0,20.0,11.0,8.0,13.0,7.0,19.0,16.0,9.0,800.94116,1573.5613
15.0,17.0,12.0,10.0,6.0,20.0,14.0,14.0,11.0,20.0,11.0,6.0,17.0,20.0,1.0,0.0,7.0,1.0,16.0,15.0,19.0,16.0,19.0,986.9166648545425,1416.3808928228616
15.0,15.0,2.0,14.0,5.0,18.0,10.0,12.0,5.0,14.0,5.0,0.0,10.0,11.0,18.0,17.0,15.0,2.0,6.0,5.0,4.0,8.0,-1.0,1031.3163084426048,1719.3824500345856
