2408001.750
2408001.750
2408001.750
334041.400
334041.400
333094.300
327796.700
325729.250
325729.250
320678.050
320678.050
320678.050
320678.050
319938.850
319199.650
319199.650
319199.650
317748.200
317748.200
317686.600
317501.800
317501.800
316269.800
315530.600
315530.600
314421.800
312820.200
312820.200
312820.200
311711.400
311711.400
311711.400
310972.200
310972.200
310972.200
310972.200
310972.200
310972.200
310972.200
310972.200
310664.200
310664.200
310664.200
309740.200
308508.200
306475.400
306475.400
306475.400
306475.400
305736.200
305736.200
305736.200
305736.200
305736.200
305736.200
304523.450
304523.450
304523.450
304523.450
304523.450
304523.450
304523.450
304523.450
304523.450
304523.450
304523.450
304523.450
304523.450
302879.500
302879.500
302879.500
302879.500
302879.500
302879.500
302879.500
302879.500
302879.500
302879.500
302879.500
302879.500
302879.500
302879.500
302879.500
302879.500
302879.500
302879.500
302879.500
302879.500
302879.500
302879.500
302879.500
302879.500
302879.500
302879.500
302879.500
302879.500
302879.500
302879.500
302879.500
302879.500
302879.500
