S1_IDR,S2_IDR,S3_IDR,S4_IDR,S5_IDR,S6_IDR,S7_IDR,S8_IDR
0.0019389012284032605,0.0044361977418180395,0.004354791767741882,0.003995809221387561,0.004396096223267512,0.004098664063729556,0.004404602175057773,0.0040323604251468505
0.0027131419634820273,0.00436974913807444,0.004068805388941676,0.004364394102276051,0.004286585869594122,0.003847691230082526,0.004071930289605648,0.0038111811172898097
0.003125454701150353,0.004442543667434582,0.004189638754756811,0.004279689036763423,0.004475396795787164,0.004220036877392872,0.003859709927625744,0.003986677418176867
