15.0,12.0,13.0,15.0,10.0,10.0,17.0,10.0,17.0,11.0,1.0,2.0,2.0,15.0,17.0,11.0,13.0,16.0,17.0,17.0,16.0,0.0,10.0,1517.8536704404373,715.5967271004339
15.0,14.0,14.0,9.0,8.0,7.0,9.0,18.0,19.0,7.0,6.0,8.0,20.0,10.0,3.0,15.0,9.0,-1.0,14.0,18.0,11.0,10.0,6.0,1558.1200354164564,625.0
16.0,12.0,3.0,0.0,5.0,11.0,5.0,3.0,1.0,14.0,17.0,9.0,18.0,9.0,3.0,18.0,8.0,11.0,-1.0,18.0,5.0,16.0,8.0,1617.3147,973.9172
15.0,14.0,0.0,-1.0,1.0,1.0,8.0,10.0,14.0,4.0,20.0,3.0,7.0,10.0,6.0,3.0,6.0,10.0,16.0,14.0,16.0,13.0,12.0,1399.8281,728.0155
16.0,16.0,9.0,7.0,9.0,18.0,8.0,13.0,18.0,-1.0,16.0,16.0,4.0,8.0,9.0,20.0,8.0,12.0,9.0,18.0,0.0,7.0,14.0,631.0042,676.9071
16.0,15.0,6.0,8.0,0.0,5.0,-1.0,18.0,14.0,12.0,7.0,3.0,18.0,7.0,14.0,15.0,20.0,9.0,15.0,3.0,15.0,7.0,7.0,1510.3612028621933,712.9998077440662
15.0,12.0,-1.0,4.0,7.0,20.0,13.0,14.0,4.0,5.0,19.0,16.0,11.0,5.0,14.0,2.0,9.0,16.0,-1.0,15.0,8.0,11.0,12.0,1443.2518,857.02405
15.0,14.0,5.0,-1.0,0.0,0.0,14.0,9.0,15.0,3.0,20.0,1.0,5.0,9.0,1.0,2.0,4.0,10.0,15.0,16.0,13.0,14.0,15.0,1565.042783330806,775.6053986840157
15.0,15.0,13.0,6.0,3.0,9.0,17.0,9.0,4.0,1.0,-1.0,9.0,6.0,0.0,7.0,3.0,7.0,20.0,11.0,0.0,2.0,13.0,18.0,1365.793325407104,750.4723480973267
15.0,13.0,-1.0,3.0,6.0,17.0,12.0,16.0,8.0,4.0,20.0,15.0,13.0,5.0,11.0,5.0,8.0,13.0,-1.0,10.0,7.0,11.0,8.0,1399.3950285186218,831.8496914815049
16.0,12.0,18.0,2.0,15.0,9.0,3.0,15.0,0.0,6.0,14.0,19.0,-1.0,7.0,17.0,3.0,3.0,4.0,5.0,3.0,14.0,4.0,11.0,1384.6743,887.8879
