-0.012555691,-0.73945856,0.449169704,-0.264682547,0.449169704,-0.264682547,0.61927906,-0.000445072,-0.012555691,-0.73945856,-0.360874848,-0.89329876,1,1,-0.109761037,-0.794125046,-0.360874848,-0.89329876,0.068448765,-0.682953732,0.449169704,-0.264682547,0.449169704,-0.264682547,0.740785743,0.284981713,-0.255569056,-0.851210403,0.287160794,-0.479575053,-0.94491697,-0.981635931,0.030047593,-0.024547395,-0.423748605,-0.535297415,-0.150482842,0.442092861,-0.344015209,-0.150257842
0.068448765,-0.682953732,0.287160794,-0.479575053,0.870392872,0.616850823,-0.255569056,-0.851210403,0.287160794,-0.479575053,0.870392872,0.616850823,0.740785743,0.284981713,-0.255569056,-0.851210403,-0.458080194,-0.928711032,1,1,-0.255569056,-0.851210403,-0.109761037,-0.794125046,-0.579586877,-0.959372642,1,1,-0.94491697,-0.981635931,-0.109761037,-0.794125046,-0.250758194,-0.31530336,-0.679495166,0.512751476,0.153390408,-0.371049253,-0.513773996,-0.32268502
0.068448765,-0.682953732,0.61927906,-0.000445072,-0.109761037,-0.794125046,1,1,0.14945322,-0.61977282,0.068448765,-0.682953732,0.287160794,-0.479575053,-0.360874848,-0.89329876,0.740785743,0.284981713,-0.72782503,-0.880236856,-0.579586877,-0.959372642,0.068448765,-0.682953732,-0.012555691,-0.73945856,1,1,0.14945322,-0.61977282,-0.684082625,-0.982545426,-0.644767949,-0.559594638,0.199364689,0.003450515,0.082985956,-0.262942893,-0.62053834,-0.260231815
0.61927906,-0.000445072,0.740785743,0.284981713,-0.109761037,-0.794125046,1,1,1,1,-0.109761037,-0.794125046,0.449169704,-0.264682547,0.068448765,-0.682953732,-0.80963953,-0.923776535,-0.360874848,-0.89329876,0.068448765,-0.682953732,0.870392872,0.616850823,-0.94491697,-0.981635931,-0.458080194,-0.928711032,-0.684082625,-0.982545426,-0.72782503,-0.880236856,-0.577109279,-0.204942113,-0.058674395,-0.629218026,-0.407520912,0.459736212,0.545992162,0.229249112
0.14945322,-0.61977282,0.449169704,-0.264682547,0.740785743,0.284981713,0.740785743,0.284981713,1,1,1,1,-0.109761037,-0.794125046,-0.360874848,-0.89329876,-0.72782503,-0.880236856,0.61927906,-0.000445072,-0.94491697,-0.981635931,0.287160794,-0.479575053,-0.360874848,-0.89329876,-0.012555691,-0.73945856,-0.360874848,-0.89329876,-0.109761037,-0.794125046,-0.275130689,-0.287589266,-0.340484291,-0.118526334,-0.199367459,-0.147592545,0.236124888,0.009480546
0.449169704,-0.264682547,0.740785743,0.284981713,1,1,0.61927906,-0.000445072,-0.109761037,-0.794125046,0.449169704,-0.264682547,-0.109761037,-0.794125046,-0.109761037,-0.794125046,-0.458080194,-0.928711032,0.14945322,-0.61977282,0.068448765,-0.682953732,0.870392872,0.616850823,-0.94491697,-0.981635931,-1,-1,0.740785743,0.284981713,-0.109761037,-0.794125046,-0.52256496,-0.399231758,-0.63529058,-0.713650678,0.36872105,0.870548787,0.280948591,-0.646294234
0.61927906,-0.000445072,0.449169704,-0.264682547,0.870392872,0.616850823,0.449169704,-0.264682547,0.449169704,-0.264682547,0.870392872,0.616850823,0.287160794,-0.479575053,-0.012555691,-0.73945856,-0.80963953,-0.923776535,-0.880923451,-0.956808638,0.870392872,0.616850823,1,1,-0.80963953,-0.923776535,0.870392872,0.616850823,-0.109761037,-0.794125046,-0.72782503,-0.880236856,-0.4473982,0.026961135,-0.430332745,-0.553538702,-0.32825332,-0.438650574,-0.431778708,-0.375119455
0.14945322,-0.61977282,0.449169704,-0.264682547,1,1,0.068448765,-0.682953732,1,1,-0.012555691,-0.73945856,0.870392872,0.616850823,0.61927906,-0.000445072,-0.880923451,-0.956808638,1,1,0.068448765,-0.682953732,-0.72782503,-0.880236856,0.870392872,0.616850823,0.740785743,0.284981713,0.14945322,-0.61977282,0.068448765,-0.682953732,-0.174747643,-0.272259618,-0.706052979,0.164019822,-0.290732911,-0.144268216,-0.619025578,-0.652015195
-0.012555691,-0.73945856,-0.012555691,-0.73945856,0.740785743,0.284981713,-0.109761037,-0.794125046,0.287160794,-0.479575053,0.287160794,-0.479575053,0.14945322,-0.61977282,-0.360874848,-0.89329876,1,1,-0.458080194,-0.928711032,0.14945322,-0.61977282,-0.880923451,-0.956808638,-0.360874848,-0.89329876,0.740785743,0.284981713,-0.360874848,-0.89329876,0.870392872,0.616850823,-0.640906129,-0.469867075,-0.582984368,0.317734858,0.374811689,-0.222163488,-0.484919587,-0.461257121
0.61927906,-0.000445072,0.740785743,0.284981713,0.068448765,-0.682953732,0.287160794,-0.479575053,-0.012555691,-0.73945856,-0.109761037,-0.794125046,-0.012555691,-0.73945856,0.740785743,0.284981713,-0.579586877,-0.959372642,0.740785743,0.284981713,-1,-1,-0.360874848,-0.89329876,-0.880923451,-0.956808638,-0.684082625,-0.982545426,0.61927906,-0.000445072,-1,-1,-0.796793124,-0.770510655,-0.467327231,-0.083969211,0.195222637,0.502435042,-0.125417914,-0.781439851
1,1,0.870392872,0.616850823,0.740785743,0.284981713,0.287160794,-0.479575053,0.14945322,-0.61977282,0.14945322,-0.61977282,-0.109761037,-0.794125046,0.287160794,-0.479575053,-0.579586877,-0.959372642,0.068448765,-0.682953732,0.449169704,-0.264682547,-0.80963953,-0.923776535,-0.012555691,-0.73945856,0.870392872,0.616850823,-1,-1,-0.94491697,-0.981635931,-0.715450514,-0.471402647,-0.580609893,-0.004140015,0.251442317,-0.295202605,0.323449466,0.576435908
0.14945322,-0.61977282,0.449169704,-0.264682547,-0.109761037,-0.794125046,0.068448765,-0.682953732,0.870392872,0.616850823,0.287160794,-0.479575053,-0.360874848,-0.89329876,0.14945322,-0.61977282,-0.72782503,-0.880236856,0.449169704,-0.264682547,-0.80963953,-0.923776535,0.61927906,-0.000445072,-0.684082625,-0.982545426,0.61927906,-0.000445072,0.14945322,-0.61977282,0.740785743,0.284981713,-0.433691614,-0.419980793,0.013499589,0.135157104,-0.255755115,-0.21388639,-0.123820919,-0.695172497
0.870392872,0.616850823,-0.012555691,-0.73945856,0.14945322,-0.61977282,0.449169704,-0.264682547,0.61927906,-0.000445072,1,1,0.740785743,0.284981713,0.740785743,0.284981713,-0.880923451,-0.956808638,0.287160794,-0.479575053,-0.360874848,-0.89329876,0.870392872,0.616850823,1,1,0.287160794,-0.479575053,0.287160794,-0.479575053,-0.012555691,-0.73945856,-0.651606904,-0.050979919,-0.100752153,-0.176637414,-0.535828715,-0.615741654,-0.576744326,-0.672989067
0.449169704,-0.264682547,-0.012555691,-0.73945856,0.870392872,0.616850823,-0.109761037,-0.794125046,0.287160794,-0.479575053,0.14945322,-0.61977282,-0.109761037,-0.794125046,1,1,-0.72782503,-0.880236856,-0.012555691,-0.73945856,-0.684082625,-0.982545426,-0.579586877,-0.959372642,1,1,-0.880923451,-0.956808638,0.61927906,-0.000445072,0.14945322,-0.61977282,-0.764621391,-0.376152402,-0.365515982,0.43463593,-0.126091936,-0.248360747,-0.220540751,-0.855694229
-0.012555691,-0.73945856,0.449169704,-0.264682547,-0.012555691,-0.73945856,0.287160794,-0.479575053,0.287160794,-0.479575053,-0.255569056,-0.851210403,0.068448765,-0.682953732,0.068448765,-0.682953732,-0.94491697,-0.981635931,0.61927906,-0.000445072,0.870392872,0.616850823,0.14945322,-0.61977282,1,1,0.449169704,-0.264682547,-0.94491697,-0.981635931,-0.579586877,-0.959372642,0.125013207,-0.058225047,-0.385081364,-0.392895264,-0.406020369,-0.045957092,0.153330614,0.31182246
0.068448765,-0.682953732,1,1,0.870392872,0.616850823,0.870392872,0.616850823,0.14945322,-0.61977282,0.449169704,-0.264682547,0.870392872,0.616850823,0.61927906,-0.000445072,0.287160794,-0.479575053,0.61927906,-0.000445072,-0.72782503,-0.880236856,-0.72782503,-0.880236856,0.14945322,-0.61977282,0.287160794,-0.479575053,-0.579586877,-0.959372642,0.14945322,-0.61977282,-0.390818781,-0.648621949,-0.50288439,-0.070839055,0.293106408,-0.137297943,-0.285359469,-0.418857422
0.870392872,0.616850823,-0.109761037,-0.794125046,0.068448765,-0.682953732,0.870392872,0.616850823,0.449169704,-0.264682547,-0.360874848,-0.89329876,0.870392872,0.616850823,0.449169704,-0.264682547,0.14945322,-0.61977282,-0.109761037,-0.794125046,-0.360874848,-0.89329876,-0.579586877,-0.959372642,0.287160794,-0.479575053,-0.579586877,-0.959372642,0.870392872,0.616850823,-0.360874848,-0.89329876,-0.892126135,-0.360605085,-0.191728214,0.014356576,-0.068129606,0.233332022,-0.58646201,-0.761114585
0.870392872,0.616850823,0.449169704,-0.264682547,1,1,0.287160794,-0.479575053,0.287160794,-0.479575053,0.870392872,0.616850823,1,1,-0.109761037,-0.794125046,-0.012555691,-0.73945856,0.068448765,-0.682953732,-0.579586877,-0.959372642,0.740785743,0.284981713,0.068448765,-0.682953732,0.287160794,-0.479575053,0.449169704,-0.264682547,-0.80963953,-0.923776535,-0.759188808,-0.379668331,-0.253252418,-0.069282303,-0.198448885,-0.369627078,-0.559340149,-0.392315739
0.287160794,-0.479575053,0.61927906,-0.000445072,1,1,0.449169704,-0.264682547,1,1,-0.012555691,-0.73945856,0.870392872,0.616850823,0.14945322,-0.61977282,1,1,-0.880923451,-0.956808638,-1,-1,-0.255569056,-0.851210403,0.449169704,-0.264682547,-0.109761037,-0.794125046,-0.255569056,-0.851210403,0.068448765,-0.682953732,-0.801631355,-0.429780754,0.041143299,0.142048358,-0.294478076,-0.095708961,-0.389501692,-0.527061537
-0.012555691,-0.73945856,-0.012555691,-0.73945856,-0.109761037,-0.794125046,-0.255569056,-0.851210403,0.287160794,-0.479575053,-0.360874848,-0.89329876,-0.109761037,-0.794125046,0.068448765,-0.682953732,-0.012555691,-0.73945856,0.068448765,-0.682953732,-0.012555691,-0.73945856,-0.579586877,-0.959372642,0.068448765,-0.682953732,0.740785743,0.284981713,-0.684082625,-0.982545426,0.870392872,0.616850823,-0.570050374,-0.485296433,-0.476907732,0.291197248,0.053204176,0.011580654,-0.211767546,-0.447690814
0.068448765,-0.682953732,1,1,-0.012555691,-0.73945856,0.14945322,-0.61977282,-0.012555691,-0.73945856,-0.255569056,-0.851210403,0.068448765,-0.682953732,0.14945322,-0.61977282,-0.579586877,-0.959372642,0.740785743,0.284981713,-0.458080194,-0.928711032,-0.684082625,-0.982545426,-0.458080194,-0.928711032,-0.684082625,-0.982545426,0.740785743,0.284981713,0.870392872,0.616850823,-0.528113872,-0.716691028,-0.622250359,-0.023533022,0.397817566,0.598271981,-0.175809102,-0.84098158
0.740785743,0.284981713,0.449169704,-0.264682547,0.61927906,-0.000445072,0.870392872,0.616850823,0.068448765,-0.682953732,0.870392872,0.616850823,0.449169704,-0.264682547,0.287160794,-0.479575053,0.61927906,-0.000445072,-0.80963953,-0.923776535,1,1,-0.458080194,-0.928711032,0.449169704,-0.264682547,-0.360874848,-0.89329876,0.870392872,0.616850823,1,1,-0.816064751,-0.406908313,-0.503179122,-0.378242245,0.153019101,-0.328136992,-0.42739292,-0.778549881
0.870392872,0.616850823,0.61927906,-0.000445072,0.449169704,-0.264682547,1,1,0.870392872,0.616850823,-0.012555691,-0.73945856,1,1,0.14945322,-0.61977282,0.449169704,-0.264682547,0.61927906,-0.000445072,0.740785743,0.284981713,-0.880923451,-0.956808638,-0.458080194,-0.928711032,-0.80963953,-0.923776535,-0.255569056,-0.851210403,-0.255569056,-0.851210403,-0.849174445,-0.697223727,-0.697430317,-0.420240822,0.051451751,0.574806492,0.093701721,-0.142816714
0.449169704,-0.264682547,-0.109761037,-0.794125046,0.449169704,-0.264682547,0.61927906,-0.000445072,0.449169704,-0.264682547,1,1,-0.012555691,-0.73945856,1,1,-0.72782503,-0.880236856,-0.579586877,-0.959372642,1,1,-0.880923451,-0.956808638,0.14945322,-0.61977282,-0.72782503,-0.880236856,0.287160794,-0.479575053,-0.360874848,-0.89329876,-0.534284508,0.326841246,-0.334958514,-0.320733826,-0.035884394,-0.253628287,-0.20528279,-0.701434533
0.740785743,0.284981713,-0.109761037,-0.794125046,-0.012555691,-0.73945856,1,1,0.14945322,-0.61977282,-0.255569056,-0.851210403,0.287160794,-0.479575053,0.287160794,-0.479575053,0.287160794,-0.479575053,0.61927906,-0.000445072,-0.360874848,-0.89329876,-0.80963953,-0.923776535,0.287160794,-0.479575053,0.61927906,-0.000445072,-0.80963953,-0.923776535,0.740785743,0.284981713,-0.8517428,-0.333538782,-0.139240013,0.144720334,0.152912222,-0.022013906,-0.480626829,-0.632330226
0.61927906,-0.000445072,0.068448765,-0.682953732,0.287160794,-0.479575053,0.14945322,-0.61977282,-0.012555691,-0.73945856,-0.360874848,-0.89329876,-0.255569056,-0.851210403,0.449169704,-0.264682547,1,1,0.740785743,0.284981713,-0.80963953,-0.923776535,-0.255569056,-0.851210403,-0.109761037,-0.794125046,0.449169704,-0.264682547,-0.109761037,-0.794125046,-0.94491697,-0.981635931,-0.897881962,-0.65251114,-0.503046827,0.127678992,0.271198648,0.240419438,-0.211684128,-0.457429352
0.740785743,0.284981713,0.068448765,-0.682953732,-0.109761037,-0.794125046,-0.012555691,-0.73945856,1,1,0.287160794,-0.479575053,0.61927906,-0.000445072,-0.012555691,-0.73945856,-0.80963953,-0.923776535,-0.684082625,-0.982545426,-0.684082625,-0.982545426,-0.94491697,-0.981635931,-0.360874848,-0.89329876,-0.360874848,-0.89329876,0.61927906,-0.000445072,0.61927906,-0.000445072,-0.832388407,-0.292925886,0.124958301,0.345747432,0.083223012,-0.093173191,-0.589048939,-0.809582439
0.870392872,0.616850823,0.068448765,-0.682953732,0.870392872,0.616850823,0.14945322,-0.61977282,-0.109761037,-0.794125046,0.068448765,-0.682953732,0.287160794,-0.479575053,1,1,0.61927906,-0.000445072,0.449169704,-0.264682547,0.449169704,-0.264682547,-1,-1,-0.579586877,-0.959372642,0.449169704,-0.264682547,0.287160794,-0.479575053,0.068448765,-0.682953732,-0.960213299,-0.646436305,-0.825647858,0.115597913,0.829597984,0.020606882,-0.681885281,-0.857027937
0.287160794,-0.479575053,0.740785743,0.284981713,0.287160794,-0.479575053,-0.109761037,-0.794125046,0.068448765,-0.682953732,0.740785743,0.284981713,-0.012555691,-0.73945856,-0.012555691,-0.73945856,-1,-1,1,1,-0.94491697,-0.981635931,0.14945322,-0.61977282,-0.80963953,-0.923776535,-0.012555691,-0.73945856,-0.579586877,-0.959372642,-0.684082625,-0.982545426,-0.514862989,-0.58399923,-0.449074702,0.133783969,0.01625873,-0.149987386,0.17324596,0.20311686
0.61927906,-0.000445072,-0.012555691,-0.73945856,0.068448765,-0.682953732,1,1,0.287160794,-0.479575053,1,1,0.61927906,-0.000445072,0.449169704,-0.264682547,-0.94491697,-0.981635931,-0.94491697,-0.981635931,-0.684082625,-0.982545426,0.068448765,-0.682953732,-0.109761037,-0.794125046,-0.94491697,-0.981635931,-0.684082625,-0.982545426,-0.255569056,-0.851210403,-0.750081768,-0.12422921,-0.023472903,-0.34722712,-0.185939149,-0.102849817,-0.015400276,-0.281203406
0.068448765,-0.682953732,0.068448765,-0.682953732,0.14945322,-0.61977282,0.740785743,0.284981713,1,1,0.068448765,-0.682953732,0.870392872,0.616850823,-0.255569056,-0.851210403,0.449169704,-0.264682547,-0.72782503,-0.880236856,0.740785743,0.284981713,-0.109761037,-0.794125046,-0.684082625,-0.982545426,-0.880923451,-0.956808638,-0.684082625,-0.982545426,0.287160794,-0.479575053,-0.542550201,-0.258470266,-0.456552814,-0.497680065,-0.064762753,0.48955628,0.575160528,0.183106366
-0.012555691,-0.73945856,0.740785743,0.284981713,0.740785743,0.284981713,0.14945322,-0.61977282,0.068448765,-0.682953732,0.61927906,-0.000445072,0.61927906,-0.000445072,0.068448765,-0.682953732,-0.579586877,-0.959372642,0.287160794,-0.479575053,-0.880923451,-0.956808638,1,1,0.449169704,-0.264682547,-1,-1,-0.94491697,-0.981635931,-0.109761037,-0.794125046,-0.189348363,-0.286271525,-0.338151851,-0.191674123,-0.315661796,-0.009829858,0.430290384,0.099081842
0.068448765,-0.682953732,0.287160794,-0.479575053,0.740785743,0.284981713,-0.109761037,-0.794125046,0.068448765,-0.682953732,1,1,0.740785743,0.284981713,0.449169704,-0.264682547,0.449169704,-0.264682547,0.61927906,-0.000445072,-0.360874848,-0.89329876,-0.80963953,-0.923776535,-0.72782503,-0.880236856,0.740785743,0.284981713,0.61927906,-0.000445072,0.14945322,-0.61977282,-0.525439452,-0.557280772,-0.537010412,0.667076831,0.505144002,-0.429993046,-0.70370946,-0.794119355
-0.109761037,-0.794125046,0.449169704,-0.264682547,0.068448765,-0.682953732,-0.109761037,-0.794125046,1,1,0.449169704,-0.264682547,0.61927906,-0.000445072,-0.255569056,-0.851210403,-0.579586877,-0.959372642,1,1,0.287160794,-0.479575053,-0.72782503,-0.880236856,-0.684082625,-0.982545426,0.287160794,-0.479575053,0.449169704,-0.264682547,-0.458080194,-0.928711032,-0.087062512,-0.427674129,-0.655508315,0.232528474,0.249578125,-0.048581331,-0.574138823,-0.452009477
-0.012555691,-0.73945856,0.449169704,-0.264682547,0.740785743,0.284981713,0.61927906,-0.000445072,-0.012555691,-0.73945856,-0.255569056,-0.851210403,-0.109761037,-0.794125046,1,1,0.61927906,-0.000445072,-0.72782503,-0.880236856,0.740785743,0.284981713,-0.458080194,-0.928711032,-0.458080194,-0.928711032,0.61927906,-0.000445072,-0.72782503,-0.880236856,0.449169704,-0.264682547,-0.464696638,-0.528790176,-0.613746633,-0.267570626,0.629118153,0.4240725,-0.349489828,-0.733529365
0.14945322,-0.61977282,0.068448765,-0.682953732,0.14945322,-0.61977282,1,1,0.740785743,0.284981713,0.870392872,0.616850823,-0.255569056,-0.851210403,0.449169704,-0.264682547,-0.684082625,-0.982545426,1,1,0.287160794,-0.479575053,-0.360874848,-0.89329876,-0.012555691,-0.73945856,0.14945322,-0.61977282,-1,-1,0.068448765,-0.682953732,-0.029344896,0.110149363,-0.495703128,-0.356547592,-0.20493413,-0.320184604,0.37654163,-0.168329035
1,1,0.14945322,-0.61977282,0.740785743,0.284981713,0.740785743,0.284981713,-0.109761037,-0.794125046,0.61927906,-0.000445072,-0.109761037,-0.794125046,-0.012555691,-0.73945856,-0.255569056,-0.851210403,0.14945322,-0.61977282,-0.72782503,-0.880236856,-0.72782503,-0.880236856,-0.360874848,-0.89329876,0.61927906,-0.000445072,-0.109761037,-0.794125046,1,1,-0.806509178,-0.299059049,-0.326320211,0.034520383,0.516483934,-0.297292123,-0.283175292,-0.611924312
-0.109761037,-0.794125046,0.068448765,-0.682953732,0.287160794,-0.479575053,0.740785743,0.284981713,0.740785743,0.284981713,-0.109761037,-0.794125046,0.740785743,0.284981713,-0.012555691,-0.73945856,-0.360874848,-0.89329876,0.740785743,0.284981713,-0.72782503,-0.880236856,-0.579586877,-0.959372642,1,1,-1,-1,-0.360874848,-0.89329876,0.449169704,-0.264682547,-0.133313603,-0.231439807,-0.483406499,-0.163302298,-0.37666578,0.328701039,0.399159256,-0.127398109
0.14945322,-0.61977282,0.449169704,-0.264682547,0.870392872,0.616850823,0.068448765,-0.682953732,0.068448765,-0.682953732,-0.109761037,-0.794125046,1,1,-0.255569056,-0.851210403,0.870392872,0.616850823,-0.255569056,-0.851210403,-1,-1,-0.360874848,-0.89329876,-0.012555691,-0.73945856,-0.255569056,-0.851210403,-0.360874848,-0.89329876,-0.94491697,-0.981635931,-0.799791928,-0.681079452,-0.365723875,0.15963273,0.091986279,0.025389231,-0.302828327,-0.142797978
0.870392872,0.616850823,0.287160794,-0.479575053,0.870392872,0.616850823,0.14945322,-0.61977282,-0.255569056,-0.851210403,-0.360874848,-0.89329876,1,1,0.870392872,0.616850823,-0.579586877,-0.959372642,-0.255569056,-0.851210403,-0.684082625,-0.982545426,-0.458080194,-0.928711032,0.14945322,-0.61977282,-0.684082625,-0.982545426,1,1,0.14945322,-0.61977282,-0.841225805,-0.438594039,-0.303424308,0.127123417,0.242154105,-0.019896202,-0.716089671,-0.89118019
1,1,0.870392872,0.616850823,0.287160794,-0.479575053,-0.109761037,-0.794125046,-0.012555691,-0.73945856,-0.255569056,-0.851210403,0.740785743,0.284981713,0.14945322,-0.61977282,0.870392872,0.616850823,-0.458080194,-0.928711032,-0.80963953,-0.923776535,0.287160794,-0.479575053,-0.72782503,-0.880236856,0.287160794,-0.479575053,-0.109761037,-0.794125046,-0.012555691,-0.73945856,-0.946858306,-0.667637457,-0.214711933,0.200039363,0.1718347,0.250494417,-0.557548133,-0.609120041
0.287160794,-0.479575053,0.61927906,-0.000445072,0.068448765,-0.682953732,-0.255569056,-0.851210403,0.068448765,-0.682953732,-0.255569056,-0.851210403,-0.012555691,-0.73945856,-0.255569056,-0.851210403,-0.360874848,-0.89329876,0.870392872,0.616850823,0.068448765,-0.682953732,-0.579586877,-0.959372642,0.14945322,-0.61977282,-0.80963953,-0.923776535,-0.94491697,-0.981635931,-0.684082625,-0.982545426,-0.666091296,-0.707848417,-0.716034113,0.170433868,0.037369622,0.120774867,0.479720475,0.483166184
-0.109761037,-0.794125046,0.068448765,-0.682953732,0.287160794,-0.479575053,0.14945322,-0.61977282,0.740785743,0.284981713,0.449169704,-0.264682547,-0.255569056,-0.851210403,0.449169704,-0.264682547,-0.94491697,-0.981635931,-0.579586877,-0.959372642,-0.72782503,-0.880236856,0.61927906,-0.000445072,-0.012555691,-0.73945856,1,1,-0.94491697,-0.981635931,-0.684082625,-0.982545426,-0.165927515,0.197331217,-0.159970475,-0.428801084,-0.659470823,-0.670741838,-0.166098587,-0.113677674
0.61927906,-0.000445072,0.61927906,-0.000445072,1,1,1,1,-0.012555691,-0.73945856,-0.255569056,-0.851210403,0.14945322,-0.61977282,-0.255569056,-0.851210403,-0.109761037,-0.794125046,-0.255569056,-0.851210403,0.068448765,-0.682953732,-0.684082625,-0.982545426,0.61927906,-0.000445072,-0.72782503,-0.880236856,-0.880923451,-0.956808638,1,1,-0.697876243,-0.390915395,-0.394926781,-0.140185144,0.079840682,0.169616308,0.220661967,-0.140807518
-0.012555691,-0.73945856,-0.109761037,-0.794125046,0.14945322,-0.61977282,1,1,0.449169704,-0.264682547,-0.360874848,-0.89329876,-0.109761037,-0.794125046,0.14945322,-0.61977282,-0.458080194,-0.928711032,-0.684082625,-0.982545426,-0.255569056,-0.851210403,0.61927906,-0.000445072,0.068448765,-0.682953732,0.740785743,0.284981713,0.287160794,-0.479575053,-0.579586877,-0.959372642,-0.35238436,0.267869431,-0.035285481,-0.583843473,-0.544002843,-0.143937152,-0.57022389,-0.674117814
